날짜,Dubai,Brent,WTI,평균,평균-30
2013-11-05,104.62,105.24,94.8,101.55,-0.036984
2013-11-06,102.46,103.46,94.2,100.04,-0.053548
2013-11-07,102.43,105.12,94.6,100.72,-0.04567
2013-11-10,103.03,106.4,95.14,101.52,-0.030928
2013-11-11,103.46,105.81,93.04,100.77,-0.035325
2013-11-12,103.14,107.12,93.88,101.38,-0.040053
2013-11-13,104.47,108.54,93.76,102.26,-0.032728
2013-11-14,105.06,108.5,93.84,102.47,-0.034213
2013-11-17,106.09,108.47,93.03,102.53,-0.029715
2013-11-18,106.06,106.92,93.34,102.11,-0.04032
2013-11-19,105.14,108.06,93.33,102.18,-0.031469
2013-11-20,105.77,110.08,95.44,103.76,-0.029373
2013-11-21,107.44,111.05,94.84,104.44,-0.022006
2013-11-24,106.77,111.0,94.09,103.95,-0.028505
2013-11-25,108.56,110.88,93.68,104.37,-0.011461
2013-11-26,108.67,111.31,92.3,104.09,-0.023088
2013-11-27,108.78,110.86,,109.82,0.040849
2013-11-28,108.68,109.69,92.72,103.7,-0.017248
2013-12-01,107.34,111.45,93.82,104.2,-0.004966
2013-12-02,108.26,112.62,96.04,105.64,0.008111
2013-12-03,108.95,111.88,97.2,106.01,0.023263
2013-12-04,108.34,110.98,97.38,105.57,0.024057
2013-12-05,108.17,111.61,97.65,105.81,0.026484
2013-12-08,107.93,109.39,97.34,104.89,0.005175
2013-12-09,106.53,109.38,98.51,104.81,0.00412
2013-12-10,106.42,109.7,97.44,104.52,0.003649
2013-12-11,106.94,108.67,97.5,104.37,0.004427
2013-12-12,105.71,108.83,96.6,103.71,0.01557
2013-12-15,106.13,110.47,97.48,104.69,0.030312
2013-12-16,105.93,108.44,97.22,103.86,0.026285
2013-12-17,105.65,109.63,97.8,104.36,0.027671
2013-12-18,106.34,110.29,98.77,105.13,0.05088
2013-12-19,107.09,111.77,99.32,106.06,0.053018
2013-12-22,108.48,111.56,98.91,106.32,0.047281
2013-12-23,108.47,111.9,99.22,106.53,0.05716
2013-12-25,108.5,111.98,99.55,106.68,0.052279
2013-12-26,108.86,112.18,100.32,107.12,0.047526
2013-12-29,108.77,111.21,99.29,106.42,0.038548
2013-12-30,107.88,110.8,98.42,105.7,0.030918
2014-01-01,107.79,107.78,95.44,103.67,0.015278
2014-01-02,105.22,106.89,93.96,102.02,-0.001566
2014-01-05,104.29,106.73,93.43,101.48,-0.021974
2014-01-06,104.11,107.35,93.67,101.71,-0.026139
2014-01-07,104.14,107.15,92.33,101.21,-0.026359
2014-01-08,104.06,106.39,91.66,100.7,-0.035163
2014-01-09,103.99,107.25,92.72,101.32,-0.026612
2014-01-12,103.51,106.75,91.8,100.69,-0.083136
2014-01-13,103.21,106.39,92.59,100.73,-0.02864
2014-01-14,102.61,107.13,94.17,101.3,-0.027831
2014-01-15,103.01,107.09,93.96,101.35,-0.04061
2014-01-16,102.81,106.48,94.37,101.22,-0.045184
2014-01-19,103.28,106.35,,104.82,-0.007104
2014-01-20,103.73,106.73,94.99,101.82,-0.037709
2014-01-21,103.94,108.27,96.73,102.98,-0.01821
2014-01-22,104.63,107.58,97.32,103.18,-0.015552
2014-01-23,104.13,107.88,96.64,102.88,-0.015691
2014-01-26,104.29,106.69,95.72,102.23,-0.020504
2014-01-27,103.82,107.41,97.41,102.88,-0.008003
2014-01-28,103.78,107.85,97.36,103.0,-0.016143
2014-01-29,103.77,107.95,98.23,103.32,-0.005199
2014-01-30,,106.4,97.49,101.94,-0.023189
2014-02-02,102.26,106.04,96.43,101.58,-0.033768
2014-02-03,101.98,105.78,97.19,101.65,-0.04158
2014-02-04,102.19,106.25,97.38,101.94,-0.041196
2014-02-05,102.58,107.19,97.84,102.54,-0.037454
2014-02-06,103.35,109.57,99.88,104.27,-0.022591
2014-02-09,105.13,108.63,100.06,104.61,-0.023432
2014-02-10,104.98,108.68,99.94,104.53,-0.01776
2014-02-11,105.19,108.79,100.37,104.78,-0.008704
2014-02-12,104.81,108.73,100.35,104.63,0.00926
2014-02-13,105.08,109.08,100.3,104.82,0.027446
2014-02-16,106.25,109.18,,107.72,0.06149
2014-02-17,106.73,110.46,102.43,106.54,0.047488
2014-02-18,106.84,110.47,103.31,106.87,0.055923
2014-02-19,106.52,110.3,102.92,106.58,0.058391
2014-02-20,106.57,109.85,102.2,106.21,0.048263
2014-02-23,106.26,110.64,102.82,106.57,0.058397
2014-02-24,106.34,109.51,101.83,105.89,0.051226
2014-02-25,105.65,109.52,102.59,105.92,0.045607
2014-02-26,105.55,108.96,102.4,105.64,0.042329
2014-02-27,105.39,109.07,102.59,105.68,0.044062
2014-03-02,107.25,111.2,104.92,107.79,0.028334
2014-03-03,106.06,109.3,103.33,106.23,0.043312
2014-03-04,105.34,107.76,101.45,104.85,0.018159
2014-03-05,103.94,108.1,101.56,104.53,0.013084
2014-03-06,104.31,109.0,102.58,105.3,0.023523
2014-03-09,104.26,108.08,101.12,104.49,0.022107
2014-03-10,104.21,108.55,100.03,104.26,0.013414
2014-03-11,103.79,108.02,97.99,103.27,0.002621
2014-03-12,104.14,107.39,98.2,103.24,-0.000774
2014-03-13,103.96,108.57,98.89,103.81,0.018344
2014-03-16,104.66,106.24,98.08,102.99,0.013881
2014-03-17,103.46,106.79,99.7,103.32,0.016429
2014-03-18,103.4,105.85,100.37,103.21,0.012458
2014-03-19,103.47,106.45,99.43,103.12,0.005656
2014-03-20,104.2,106.92,99.46,103.53,-0.007097
2014-03-23,103.66,106.81,99.6,103.36,-0.011949
2014-03-24,104.01,106.99,99.19,103.4,-0.01081
2014-03-25,104.29,107.03,100.26,103.86,-0.00878
2014-03-26,104.04,107.83,101.28,104.38,-0.002389
2014-03-27,104.58,,101.67,103.12,-0.016218
2014-03-30,104.44,107.76,101.58,104.59,-0.029057
2014-03-31,104.11,105.62,99.74,103.16,-0.031725
2014-04-01,102.44,104.79,99.62,102.28,-0.042949
2014-04-02,101.29,106.15,100.29,102.58,-0.03753
2014-04-03,103.04,106.72,101.14,103.63,-0.024291
2014-04-06,102.36,105.82,100.44,102.87,-0.034719
2014-04-07,103.16,107.67,102.56,104.46,-0.013505
2014-04-08,104.09,107.98,103.6,105.22,-0.006609
2014-04-09,104.56,107.46,103.4,105.14,-0.004733
2014-04-10,104.13,107.33,103.74,105.07,-0.005772
2014-04-13,105.16,109.07,104.05,106.09,-0.015771
2014-04-14,105.36,108.74,103.75,105.95,-0.002636
2014-04-15,106.4,109.6,103.76,106.59,0.016595
2014-04-16,105.84,109.53,104.3,106.56,0.01942
2014-04-20,105.76,109.95,104.37,106.69,0.0132
2014-04-21,106.31,109.27,102.13,105.9,0.013494
2014-04-22,105.87,109.11,101.44,105.47,0.011606
2014-04-23,105.74,110.33,101.94,106.0,0.026436
2014-04-24,106.38,109.58,100.6,105.52,0.022084
2014-04-27,106.02,108.12,100.84,104.99,0.011367
2014-04-28,104.78,108.98,101.28,105.01,0.019614
2014-04-29,104.49,108.07,99.74,104.1,0.007549
2014-04-30,,107.76,99.42,103.59,0.003682
2014-05-01,104.39,108.59,99.76,104.25,0.010958
2014-05-04,104.75,107.72,99.48,103.98,0.004347
2014-05-05,103.91,107.06,99.5,103.49,0.001258
2014-05-06,103.59,108.13,100.77,104.16,0.00735
2014-05-07,104.09,108.04,100.26,104.13,0.0026
2014-05-08,104.99,107.89,99.99,104.29,-0.000862
2014-05-11,104.46,108.41,100.59,104.49,0.013285
2014-05-12,,109.24,101.7,105.47,0.008414
2014-05-13,105.67,110.19,102.37,106.08,0.028306
2014-05-14,105.78,110.44,101.5,105.91,0.035491
2014-05-15,105.07,109.75,102.02,105.61,0.029538
2014-05-18,106.56,109.37,102.61,106.18,0.024607
2014-05-19,106.12,109.69,102.44,106.08,0.031204
2014-05-20,106.59,110.55,104.07,107.07,0.024986
2014-05-21,106.94,110.36,103.74,107.01,0.017012
2014-05-22,106.84,110.54,104.35,107.24,0.019973
2014-05-25,106.66,110.32,,108.49,0.03255
2014-05-26,106.81,110.02,104.11,106.98,0.008389
2014-05-27,106.59,109.81,102.72,106.37,0.003964
2014-05-28,106.33,109.97,103.58,106.63,0.000375
2014-05-29,106.28,109.41,102.71,106.13,-0.004035
2014-06-01,105.6,108.83,102.47,105.63,-0.009935
2014-06-02,104.85,108.82,102.66,105.44,-0.004344
2014-06-03,105.31,108.4,102.64,105.45,-0.00019
2014-06-04,104.28,108.79,102.48,105.18,-0.007736
2014-06-05,105.31,108.61,102.66,105.53,9.5e-05
2014-06-08,105.14,109.99,104.41,106.51,0.014478
2014-06-09,105.16,109.52,104.35,106.34,0.012665
2014-06-10,105.37,109.95,104.4,106.57,0.023727
2014-06-11,106.96,113.02,106.53,108.84,0.050681
2014-06-12,109.51,113.41,106.91,109.94,0.05458
2014-06-15,109.27,112.94,106.9,109.7,0.055011
2014-06-16,108.76,113.45,106.36,109.52,0.058266
2014-06-17,109.94,114.26,105.97,110.06,0.056644
2014-06-18,110.46,115.06,106.43,110.65,0.062614
2014-06-19,110.74,114.81,107.26,110.94,0.063765
2014-06-22,111.23,114.12,106.17,110.51,0.057613
2014-06-23,109.76,114.46,106.03,110.08,0.043709
2014-06-24,110.05,114.0,106.5,110.18,0.03865
2014-06-25,109.89,113.21,105.84,109.65,0.035313
2014-06-26,109.68,113.3,105.74,109.57,0.037496
2014-06-29,109.29,112.36,105.37,109.01,0.026653
2014-06-30,109.18,112.29,105.34,108.94,0.026961
2014-07-01,109.16,111.24,104.48,108.29,0.011394
2014-07-02,107.72,111.0,104.06,107.59,0.00542
2014-07-03,107.95,110.64,,109.3,0.019209
2014-07-06,107.15,110.24,103.53,106.97,-0.014011
2014-07-07,106.94,108.94,103.4,106.43,-0.005141
2014-07-08,106.11,108.28,102.29,105.56,-0.007615
2014-07-09,105.67,108.67,102.93,105.76,-0.008159
2014-07-10,106.03,106.66,100.83,104.51,-0.015264
2014-07-13,104.76,106.98,100.91,104.22,-0.013348
2014-07-14,104.49,106.02,99.96,103.49,-0.018494
2014-07-15,105.06,105.85,101.2,104.04,-0.013371
2014-07-16,104.96,107.89,103.19,105.35,0.001616
2014-07-17,105.71,107.24,103.13,105.36,-0.001611
2014-07-20,105.17,107.68,104.59,105.81,-0.006572
2014-07-21,105.53,107.33,104.42,105.76,-0.005454
2014-07-22,105.33,108.03,103.12,105.49,-0.010134
2014-07-23,105.79,107.07,102.07,104.98,-0.035465
2014-07-24,105.15,108.39,102.09,105.21,-0.043023
2014-07-27,,107.57,101.67,104.62,-0.046308
2014-07-28,105.84,107.72,100.97,104.84,-0.042732
2014-07-29,105.98,106.51,100.27,104.25,-0.052789
2014-07-30,105.23,106.02,98.17,103.14,-0.067872
2014-07-31,104.92,104.84,97.88,102.55,-0.075626
2014-08-03,103.15,105.41,98.29,102.28,-0.074473
2014-08-04,103.81,104.61,97.38,101.93,-0.074037
2014-08-05,102.87,104.59,96.92,101.46,-0.079143
2014-08-06,103.0,105.44,97.34,101.93,-0.070406
2014-08-07,103.85,105.02,97.65,102.17,-0.067537
2014-08-10,103.48,104.68,98.08,102.08,-0.063572
2014-08-11,103.25,103.02,97.37,101.21,-0.070956
2014-08-12,101.98,104.28,97.59,101.28,-0.064734
2014-08-13,103.02,102.01,95.58,100.2,-0.068687
2014-08-14,100.96,103.53,97.35,100.61,-0.079506
2014-08-17,102.12,101.6,96.41,100.04,-0.064785
2014-08-18,100.64,101.56,94.48,98.89,-0.070845
2014-08-19,100.45,102.28,96.07,99.6,-0.056461
2014-08-20,100.3,102.63,93.96,98.96,-0.064297
2014-08-21,100.52,102.29,93.65,98.82,-0.054445
2014-08-24,100.24,102.65,93.35,98.75,-0.052485
2014-08-25,100.49,102.5,93.86,98.95,-0.043869
2014-08-26,100.51,102.72,93.88,99.04,-0.048058
2014-08-27,100.68,102.46,94.55,99.23,-0.058092
2014-08-28,100.52,103.19,95.96,99.89,-0.051917
2014-08-31,100.94,102.79,,101.86,-0.037331
2014-09-01,100.39,100.34,92.88,97.87,-0.074603
2014-09-02,97.74,102.77,95.54,98.68,-0.064556
2014-09-03,100.05,101.83,94.45,98.78,-0.059059
2014-09-04,99.03,100.82,93.29,97.71,-0.071286
2014-09-07,98.07,100.2,92.66,96.98,-0.073026
2014-09-08,97.56,99.16,92.75,96.49,-0.079645
2014-09-09,96.77,98.04,91.67,95.49,-0.084029
2014-09-10,95.81,98.08,92.83,95.57,-0.073395
2014-09-11,95.89,97.11,92.27,95.09,-0.072745
2014-09-14,95.19,96.65,92.92,94.92,-0.071959
2014-09-15,94.94,99.05,94.88,96.29,-0.055332
2014-09-16,96.46,98.97,94.42,96.62,-0.047704
2014-09-17,96.37,97.7,93.07,95.71,-0.061022
2014-09-18,95.42,98.39,92.41,95.41,-0.066164
2014-09-21,95.92,96.97,91.52,94.8,-0.071317
2014-09-22,94.92,96.85,91.56,94.44,-0.066891
2014-09-23,94.84,96.95,92.8,94.86,-0.063389
2014-09-24,94.92,97.0,92.53,94.82,-0.053693
2014-09-25,94.91,97.0,93.54,95.15,-0.054269
2014-09-28,94.9,97.2,94.57,95.56,-0.044782
2014-09-29,95.01,94.67,91.16,93.61,-0.053393
2014-09-30,93.52,94.16,90.73,92.8,-0.068273
2014-10-01,91.86,,,91.86,-0.071746
2014-10-02,91.12,92.31,89.74,91.06,-0.078527
2014-10-05,90.14,92.79,90.34,91.09,-0.07757
2014-10-06,90.88,92.11,88.85,90.61,-0.084285
2014-10-07,89.93,91.38,87.31,89.54,-0.095921
2014-10-08,89.23,90.05,85.77,88.35,-0.109644
2014-10-09,88.04,90.21,85.82,88.02,-0.118831
2014-10-12,88.25,88.89,85.74,87.63,-0.139702
2014-10-13,87.34,85.04,81.84,84.74,-0.134158
2014-10-14,84.23,83.78,81.78,83.26,-0.156263
2014-10-15,83.07,84.47,82.7,83.41,-0.155598
2014-10-16,83.85,86.16,82.75,84.25,-0.137755
2014-10-19,84.89,85.4,81.71,84.0,-0.133842
2014-10-20,84.33,86.22,82.81,84.45,-0.12478
2014-10-21,,84.71,80.52,82.62,-0.134779
2014-10-22,83.25,86.83,82.09,84.06,-0.120435
2014-10-23,84.63,86.13,81.01,83.92,-0.117468
2014-10-26,84.19,85.83,81.0,83.67,-0.118521
2014-10-27,83.98,86.03,81.42,83.81,-0.129608
2014-10-28,84.14,87.12,82.2,84.49,-0.125543
2014-10-29,84.82,86.24,81.12,84.06,-0.121722
2014-10-30,84.27,85.86,80.54,83.56,-0.124201
2014-11-02,84.04,84.78,78.78,82.53,-0.12943
2014-11-03,81.65,82.82,77.19,80.55,-0.147078
2014-11-04,79.77,82.95,78.68,80.47,-0.151697
2014-11-05,79.8,82.86,77.91,80.19,-0.154292
2014-11-06,79.67,83.39,78.65,80.57,-0.153232
2014-11-09,80.08,82.34,77.4,79.94,-0.163458
2014-11-10,79.16,81.67,77.94,79.59,-0.14977
2014-11-11,78.55,80.38,77.18,78.7,-0.15194
2014-11-12,77.56,77.92,75.82,77.1,-0.160679
2014-11-13,74.01,,75.82,74.91,-0.177356
2014-11-16,75.14,79.31,75.64,76.7,-0.157976
2014-11-17,75.08,78.47,74.61,76.05,-0.160689
2014-11-18,74.46,78.1,74.58,75.71,-0.154456
2014-11-19,74.18,79.33,75.58,76.36,-0.13571
2014-11-20,75.9,80.36,76.51,77.59,-0.118496
2014-11-23,77.54,79.68,75.78,77.67,-0.11366
2014-11-24,77.11,78.33,74.09,76.51,-0.097121
2014-11-25,75.71,77.75,73.69,75.72,-0.09056
2014-11-26,73.33,72.58,,72.96,-0.125285
2014-11-27,69.09,70.15,66.15,68.46,-0.187418
2014-11-30,66.49,72.54,69.0,69.34,-0.174524
2014-12-01,69.02,70.54,66.88,68.81,-0.185198
2014-12-02,67.07,69.92,67.38,68.12,-0.175502
2014-12-03,66.95,69.64,66.81,67.8,-0.193433
2014-12-04,66.24,69.07,65.84,67.05,-0.201025
2014-12-07,65.62,66.19,63.05,64.95,-0.223736
2014-12-08,63.2,66.84,63.82,64.62,-0.22897
2014-12-09,63.76,64.24,60.94,62.98,-0.254586
2014-12-10,61.57,63.68,59.95,61.73,-0.265644
2014-12-11,60.51,61.85,57.81,60.06,-0.281235
2014-12-14,59.56,61.06,55.91,58.84,-0.287047
2014-12-15,56.5,59.86,55.93,57.43,-0.287027
2014-12-16,55.56,61.18,56.47,57.74,-0.282466
2014-12-17,56.42,59.27,54.11,56.6,-0.294176
2014-12-18,55.7,61.38,56.52,57.87,-0.281743
2014-12-21,58.09,60.11,55.26,57.82,-0.276708
2014-12-22,56.2,61.69,57.12,58.34,-0.266993
2014-12-23,57.22,60.24,55.84,57.77,-0.265947
2014-12-25,56.32,59.45,54.73,56.83,-0.262905
2014-12-28,55.87,57.88,53.61,55.79,-0.25524
2014-12-29,53.62,57.9,54.12,55.21,-0.280183
2014-12-30,53.6,57.33,53.27,54.73,-0.280342
2015-01-01,53.27,56.42,52.69,54.13,-0.285035
2015-01-04,50.98,53.11,50.04,51.38,-0.327135
2015-01-05,48.08,51.1,47.93,49.04,-0.36796
2015-01-06,46.6,51.15,48.65,48.8,-0.371701
2015-01-07,47.5,50.96,48.79,49.08,-0.358515
2015-01-08,47.41,50.11,48.36,48.63,-0.357765
2015-01-11,45.67,47.43,46.07,46.39,-0.364172
2015-01-12,43.3,46.59,45.89,45.26,-0.338884
2015-01-13,42.55,48.69,48.48,46.57,-0.328382
2015-01-14,44.48,47.67,46.25,46.13,-0.329603
2015-01-15,43.92,50.17,48.69,47.59,-0.30138
2015-01-18,46.04,48.84,,47.44,-0.300295
2015-01-19,44.82,47.99,46.39,46.4,-0.307979
2015-01-20,44.75,49.03,47.78,47.19,-0.273441
2015-01-21,44.65,48.52,46.31,46.49,-0.280563
2015-01-22,44.42,48.79,45.59,46.27,-0.265322
2015-01-25,44.15,48.16,45.15,45.82,-0.257735
2015-01-26,43.63,49.6,46.23,46.49,-0.225941
2015-01-27,44.83,48.47,44.45,45.92,-0.219579
2015-01-28,44.63,49.13,44.53,46.1,-0.197284
2015-01-29,45.59,52.99,48.24,48.94,-0.152407
2015-02-01,48.81,54.75,49.57,51.04,-0.098233
2015-02-02,52.62,57.91,53.05,54.53,-0.057716
2015-02-03,54.72,54.16,48.45,52.44,-0.093047
2015-02-04,51.41,56.57,50.48,52.82,-0.094618
2015-02-05,54.23,57.8,51.69,54.57,-0.055392
2015-02-08,55.37,58.34,52.86,55.52,-0.023051
2015-02-09,55.83,56.43,50.02,54.09,-0.030471
2015-02-10,54.91,54.66,48.84,52.8,-0.043652
2015-02-11,54.75,57.05,51.21,54.34,-0.007126
2015-02-12,57.7,61.52,52.78,57.33,0.059117
2015-02-15,58.83,61.4,,60.11,0.16991
2015-02-16,58.89,62.53,53.53,58.32,0.189233
2015-02-17,59.32,60.53,52.14,57.33,0.174795
2015-02-18,,60.21,51.16,55.68,0.134474
2015-02-19,,60.22,50.34,55.28,0.136747
2015-02-22,57.29,58.9,49.45,55.21,0.190127
2015-02-23,56.06,58.66,49.28,54.67,0.20791
2015-02-24,55.84,61.63,50.99,56.15,0.205712
2015-02-25,58.42,60.05,48.17,55.55,0.204206
2015-02-26,57.39,62.58,49.76,56.58,0.188905
2015-03-01,59.58,59.54,49.59,56.24,0.185497
2015-03-02,57.15,61.02,50.52,56.23,0.211853
2015-03-03,57.8,60.55,51.53,56.63,0.200042
2015-03-04,57.35,60.48,50.76,56.2,0.208862
2015-03-05,57.26,59.73,49.61,55.53,0.20013
2015-03-08,56.58,58.53,50.0,55.04,0.201222
2015-03-09,55.48,56.39,48.29,53.39,0.148419
2015-03-10,53.5,57.54,48.17,53.07,0.155706
2015-03-11,55.4,57.08,47.05,53.18,0.153579
2015-03-12,54.96,54.67,44.84,51.49,0.052105
2015-03-15,52.75,53.44,43.88,50.02,-0.019984
2015-03-16,51.64,53.51,43.46,49.54,-0.091509
2015-03-17,51.24,55.91,44.66,50.6,-0.035088
2015-03-18,53.4,54.43,43.96,50.6,-0.04203
2015-03-19,52.06,55.32,45.72,51.03,-0.064871
2015-03-22,52.87,55.92,47.45,52.08,-0.06196
2015-03-23,53.4,55.11,47.51,52.01,-0.038454
2015-03-24,52.69,56.48,49.21,52.79,-0.000189
2015-03-25,53.99,59.19,51.43,54.87,0.009753
2015-03-26,56.37,56.41,48.87,53.88,-0.060178
2015-03-29,53.95,56.29,48.68,52.97,-0.118782
2015-03-30,53.84,55.11,47.6,52.18,-0.105281
2015-03-31,52.83,57.1,50.09,53.34,-0.069597
2015-04-01,54.63,54.95,49.14,52.91,-0.049749
2015-04-05,53.95,58.12,52.14,54.74,-0.009768
2015-04-06,55.01,59.1,53.98,56.03,0.014852
2015-04-07,55.92,55.55,50.42,53.96,-0.012987
2015-04-08,53.31,56.57,50.79,53.56,-0.046126
2015-04-09,54.28,57.87,51.64,54.6,-0.017102
2015-04-12,56.58,57.93,51.91,55.47,-0.019618
2015-04-13,56.32,58.43,53.29,56.01,-0.00409
2015-04-14,56.82,60.32,56.39,57.84,0.028632
2015-04-15,58.66,63.98,56.71,59.78,0.055624
2015-04-16,59.21,63.45,55.74,59.47,0.058185
2015-04-19,59.34,63.45,56.38,59.72,0.075455
2015-04-20,59.25,62.08,55.26,58.86,0.069404
2015-04-21,58.03,62.73,56.16,58.97,0.104514
2015-04-22,58.6,64.85,57.74,60.4,0.138119
2015-04-23,61.43,65.28,57.15,61.29,0.152501
2015-04-26,62.0,64.83,56.99,61.27,0.18994
2015-04-27,61.62,64.64,57.06,61.11,0.221711
2015-04-28,61.65,65.84,58.58,62.02,0.251918
2015-04-29,62.69,66.78,59.63,63.03,0.245652
2015-04-30,,66.46,59.15,62.8,0.241107
2015-05-03,63.03,66.45,58.93,62.8,0.230649
2015-05-04,63.28,67.52,60.4,63.73,0.223694
2015-05-05,64.79,67.77,60.93,64.5,0.240146
2015-05-06,65.06,65.54,58.94,63.18,0.196818
2015-05-07,62.96,65.39,59.39,62.58,0.140514
2015-05-10,62.84,64.91,59.25,62.33,0.15683
2015-05-11,62.4,66.86,60.75,63.34,0.195771
2015-05-12,64.21,66.81,60.5,63.84,0.223457
2015-05-13,63.61,66.59,59.88,63.36,0.187852
2015-05-14,63.49,66.81,59.69,63.33,0.196938
2015-05-17,63.58,66.27,59.43,63.09,0.152539
2015-05-18,62.79,64.02,57.26,61.36,0.095128
2015-05-19,61.75,65.03,58.98,61.92,0.147517
2015-05-20,62.68,66.54,60.72,63.31,0.182039
2015-05-21,64.03,65.37,59.72,63.04,0.154579
2015-05-24,62.98,65.52,,64.25,0.158284
2015-05-25,63.07,63.72,58.03,61.61,0.099982
2015-05-26,62.11,62.06,57.51,60.56,0.047026
2015-05-27,60.64,62.58,57.68,60.3,0.008699
2015-05-28,61.11,65.56,60.3,62.32,0.047923
2015-05-31,,64.88,60.2,62.54,0.04722
2015-06-01,62.49,65.49,61.26,63.08,0.071696
2015-06-02,62.3,63.8,59.64,61.91,0.049856
2015-06-03,60.71,62.03,58.0,60.25,-0.002483
2015-06-04,59.03,63.31,59.13,60.49,-0.013053
2015-06-07,60.23,62.69,58.14,60.35,-0.015016
2015-06-08,59.64,64.88,60.14,61.55,0.0072
2015-06-09,62.66,65.7,61.43,63.26,0.019994
2015-06-10,63.44,65.11,60.77,63.11,0.001269
2015-06-11,62.42,63.87,59.96,62.08,-0.011465
2015-06-14,61.29,62.61,59.52,61.14,-0.026433
2015-06-15,60.46,63.7,59.97,61.38,-0.036874
2015-06-16,60.81,63.87,59.92,61.53,-0.046047
2015-06-17,60.98,64.26,60.45,61.9,-0.02026
2015-06-18,60.93,63.02,59.61,61.19,-0.022212
2015-06-21,59.82,63.34,59.68,60.95,-0.02214
2015-06-22,60.11,64.45,61.01,61.86,-0.023366
2015-06-23,61.09,63.49,60.27,61.62,-0.034774
2015-06-24,60.26,63.2,59.7,61.05,-0.036458
2015-06-25,60.01,63.26,59.63,60.97,-0.037265
2015-06-28,59.36,62.01,58.33,59.9,-0.050563
2015-06-29,59.56,63.59,59.47,60.87,-0.007986
2015-06-30,60.93,62.01,56.96,59.97,-0.031492
2015-07-01,59.51,62.07,56.93,59.5,-0.06018
2015-07-02,59.45,60.32,,59.89,-0.049968
2015-07-05,57.93,56.54,52.53,55.67,-0.133541
2015-07-06,55.16,56.85,52.33,54.78,-0.110859
2015-07-07,54.98,57.05,51.65,54.56,-0.099075
2015-07-08,56.69,58.61,52.78,56.03,-0.070813
2015-07-09,58.19,58.73,52.74,56.55,-0.092587
2015-07-12,57.75,57.85,52.2,55.93,-0.105692
2015-07-13,56.25,58.51,53.04,55.93,-0.113348
2015-07-14,56.93,57.05,51.41,55.13,-0.109514
2015-07-15,55.75,57.51,50.91,54.72,-0.091784
2015-07-16,,57.1,50.89,54.0,-0.10729
2015-07-19,55.4,56.65,50.15,54.07,-0.10406
2015-07-20,54.68,57.04,50.36,54.03,-0.122177
2015-07-21,55.03,56.13,49.19,53.45,-0.155074
2015-07-22,54.22,55.27,48.45,52.65,-0.165742
2015-07-23,53.45,54.62,48.14,52.07,-0.161244
2015-07-26,52.87,53.47,47.39,51.24,-0.161923
2015-07-27,51.85,53.3,47.98,51.04,-0.168459
2015-07-28,51.86,53.38,48.79,51.34,-0.16561
2015-07-29,52.53,53.31,48.52,51.45,-0.168821
2015-07-30,52.07,52.21,47.12,50.47,-0.175192
2015-08-02,51.11,49.52,45.17,48.6,-0.202625
2015-08-03,50.13,49.99,45.74,48.62,-0.214032
2015-08-04,50.09,49.59,45.15,48.28,-0.216488
2015-08-05,49.71,49.52,44.66,47.96,-0.214414
2015-08-06,,48.61,43.87,46.24,-0.241594
2015-08-09,,50.41,44.96,47.68,-0.204007
2015-08-10,50.59,49.18,43.08,47.62,-0.217677
2015-08-11,49.37,49.66,43.3,47.44,-0.208938
2015-08-12,49.87,49.22,42.23,47.11,-0.208235
2015-08-13,49.43,49.03,42.5,46.99,-0.215395
2015-08-16,48.53,48.74,41.87,46.38,-0.166876
2015-08-17,48.22,48.81,42.62,46.55,-0.150237
2015-08-18,48.27,47.16,40.8,45.41,-0.167705
2015-08-19,46.73,46.62,41.14,44.83,-0.199893
2015-08-20,46.23,45.46,40.45,44.05,-0.221043
2015-08-23,44.4,42.69,38.24,41.78,-0.252995
2015-08-24,42.66,43.21,39.31,41.73,-0.253889
2015-08-25,42.94,43.14,38.6,41.56,-0.246145
2015-08-26,43.57,47.56,42.56,44.56,-0.185673
2015-08-27,46.84,50.05,45.22,47.37,-0.122778
2015-08-30,48.72,54.15,49.2,50.69,-0.062512
2015-08-31,49.98,49.56,45.41,48.32,-0.105682
2015-09-01,46.16,50.5,46.25,47.64,-0.1087
2015-09-02,47.01,50.68,46.75,48.15,-0.08547
2015-09-03,47.19,49.61,46.05,47.62,-0.085462
2015-09-06,46.6,47.63,,47.12,-0.080406
2015-09-07,45.93,49.52,45.94,47.13,-0.076607
2015-09-08,47.55,47.58,44.15,46.43,-0.095637
2015-09-09,45.75,48.89,45.92,46.85,-0.089407
2015-09-10,,48.14,44.63,46.39,-0.08084
2015-09-13,45.47,46.37,44.0,45.28,-0.068313
2015-09-14,43.87,46.63,44.59,45.03,-0.073838
2015-09-15,44.08,49.75,47.15,46.99,-0.026719
2015-09-16,46.78,49.08,46.9,47.59,-0.007715
2015-09-17,45.99,47.47,44.68,46.05,-0.004109
2015-09-20,44.58,48.92,46.68,46.73,-0.019924
2015-09-21,45.0,49.08,45.83,46.64,-0.02058
2015-09-22,45.13,47.75,44.48,45.79,-0.034781
2015-09-23,,48.17,44.91,46.54,-0.012099
2015-09-24,44.98,48.6,45.7,46.43,-0.011917
2015-09-27,45.01,47.34,44.43,45.59,-0.017033
2015-09-28,43.95,48.23,45.23,45.8,-0.016112
2015-09-29,44.31,48.37,45.09,45.92,0.011231
